,i,j,y,t,l,k,alpha,psi
12278,2455,113,1.914307583366814,3,4,5,0.967421566101701,0.11418529432142824
12279,2455,112,2.167546728358433,4,4,5,0.967421566101701,0.11418529432142824
12280,2456,151,3.5969087654396663,0,4,7,0.967421566101701,0.6045853465832371
12281,2456,129,1.1137446452306219,1,4,6,0.967421566101701,0.3487556955170447
12282,2456,129,0.682352138218479,2,4,6,0.967421566101701,0.3487556955170447
12283,2456,118,0.8820429023296152,3,4,6,0.967421566101701,0.3487556955170447
12284,2456,118,1.8802991833639218,4,4,6,0.967421566101701,0.3487556955170447
12285,2457,130,2.3882772097556564,0,1,6,-0.43072729929545756,0.3487556955170447
12286,2457,130,-0.3983772938899124,1,1,6,-0.43072729929545756,0.3487556955170447
12287,2457,130,-0.4738835028789226,2,1,6,-0.43072729929545756,0.3487556955170447
12288,2457,75,0.8022605228650351,3,1,3,-0.43072729929545756,-0.3487556955170447
12289,2457,75,0.7546918938986938,4,1,3,-0.43072729929545756,-0.3487556955170447
12290,2458,185,1.3111007187567376,0,4,9,0.967421566101701,1.3351777361189363
12291,2458,185,1.7879806566850007,1,4,9,0.967421566101701,1.3351777361189363
12292,2458,185,2.281573128926788,2,4,9,0.967421566101701,1.3351777361189363
12293,2458,191,1.018245821973629,3,4,9,0.967421566101701,1.3351777361189363
12294,2458,188,4.180835583883468,4,4,9,0.967421566101701,1.3351777361189363
12295,2459,31,-1.7913997470626237,0,1,1,-0.43072729929545756,-0.9084578685373851
12296,2459,31,-0.8185788074729755,1,1,1,-0.43072729929545756,-0.9084578685373851
12297,2459,1,-2.0348961580629554,2,1,0,-0.43072729929545756,-1.335177736118937
12298,2459,1,-3.054813568203321,3,1,0,-0.43072729929545756,-1.335177736118937
12299,2459,12,-0.409062894764757,4,1,0,-0.43072729929545756,-1.335177736118937
12300,2460,157,2.3238577047024416,0,3,7,0.43072729929545744,0.6045853465832371
12301,2460,115,-0.14032633889334423,1,3,5,0.43072729929545744,0.11418529432142824
12302,2460,115,-1.1818706187717398,2,3,5,0.43072729929545744,0.11418529432142824
12303,2460,115,0.8318908053037055,3,3,5,0.43072729929545744,0.11418529432142824
12304,2460,68,-0.38990049853481473,4,3,3,0.43072729929545744,-0.3487556955170447
12305,2461,182,2.4178995733835453,0,4,9,0.967421566101701,1.3351777361189363
12306,2461,182,1.3792801047213992,1,4,9,0.967421566101701,1.3351777361189363
12307,2461,171,1.7296778209495074,2,4,8,0.967421566101701,0.9084578685373853
12308,2461,174,1.8793256056299132,3,4,8,0.967421566101701,0.9084578685373853
12309,2461,159,1.1406272092205778,4,4,8,0.967421566101701,0.9084578685373853
12310,2462,56,0.18205284598621163,0,0,2,-0.967421566101701,-0.6045853465832371
12311,2462,3,-3.0816813493268262,1,0,0,-0.967421566101701,-1.335177736118937
12312,2462,11,-4.156358463519423,2,0,0,-0.967421566101701,-1.335177736118937
12313,2462,11,-1.334280004865064,3,0,0,-0.967421566101701,-1.335177736118937
12314,2462,16,-2.088030006037103,4,0,0,-0.967421566101701,-1.335177736118937
12315,2463,93,-0.35047996186498387,0,3,4,0.43072729929545744,-0.11418529432142838
12316,2463,93,-0.13340537473249986,1,3,4,0.43072729929545744,-0.11418529432142838
12317,2463,129,0.8189072170356673,2,3,6,0.43072729929545744,0.3487556955170447
12318,2463,57,-0.5148671742575633,3,3,2,0.43072729929545744,-0.6045853465832371
12319,2463,57,0.36261407405078055,4,3,2,0.43072729929545744,-0.6045853465832371
12320,2464,80,-0.23409912089146617,0,2,4,0.0,-0.11418529432142838
12321,2464,80,-0.42855474033140323,1,2,4,0.0,-0.11418529432142838
12322,2464,1,-1.2978630866797851,2,2,0,0.0,-1.335177736118937
12323,2464,1,-0.13117638286738864,3,2,0,0.0,-1.335177736118937
12324,2464,1,-1.8713959112290053,4,2,0,0.0,-1.335177736118937
12325,2465,73,0.03557786900605442,0,2,3,0.0,-0.3487556955170447
12326,2465,196,0.08026353125030239,1,2,9,0.0,1.3351777361189363
12327,2465,74,-0.4214938354103235,2,2,3,0.0,-0.3487556955170447
12328,2465,74,-0.7793144818604836,3,2,3,0.0,-0.3487556955170447
12329,2465,74,0.43042132070997335,4,2,3,0.0,-0.3487556955170447
12330,2466,20,-0.2225078206417263,0,3,1,0.43072729929545744,-0.9084578685373851
12331,2466,125,1.1508743968211834,1,3,6,0.43072729929545744,0.3487556955170447
12332,2466,125,0.4981269144657618,2,3,6,0.43072729929545744,0.3487556955170447
12333,2466,148,0.9368621609617066,3,3,7,0.43072729929545744,0.6045853465832371
12334,2466,148,-0.38808164586956506,4,3,7,0.43072729929545744,0.6045853465832371
12335,2467,79,-0.294111011872906,0,4,4,0.967421566101701,-0.11418529432142838
12336,2467,102,2.1320285459862314,1,4,5,0.967421566101701,0.11418529432142824
12337,2467,102,1.6150008749418343,2,4,5,0.967421566101701,0.11418529432142824
12338,2467,102,-0.3596236758750364,3,4,5,0.967421566101701,0.11418529432142824
12339,2467,111,1.6355031056033411,4,4,5,0.967421566101701,0.11418529432142824
12340,2468,30,-3.0604536237451017,0,0,1,-0.967421566101701,-0.9084578685373851
12341,2468,30,-2.189427773997489,1,0,1,-0.967421566101701,-0.9084578685373851
12342,2468,29,-1.050431927797693,2,0,1,-0.967421566101701,-0.9084578685373851
12343,2468,15,-3.070405302683819,3,0,0,-0.967421566101701,-1.335177736118937
12344,2468,15,-1.7569929769705972,4,0,0,-0.967421566101701,-1.335177736118937
12345,2469,165,0.6790602909441634,0,2,8,0.0,0.9084578685373853
12346,2469,165,-0.2536381552768957,1,2,8,0.0,0.9084578685373853
12347,2469,80,-1.6333345581790362,2,2,4,0.0,-0.11418529432142838
12348,2469,80,0.2676261851958561,3,2,4,0.0,-0.11418529432142838
12349,2469,91,-0.959868166301515,4,2,4,0.0,-0.11418529432142838
12350,2470,132,0.45541096735362546,0,3,6,0.43072729929545744,0.3487556955170447
12351,2470,131,0.3649505888868319,1,3,6,0.43072729929545744,0.3487556955170447
12352,2470,99,0.35393248736415284,2,3,5,0.43072729929545744,0.11418529432142824
12353,2470,99,-0.49900967343284686,3,3,5,0.43072729929545744,0.11418529432142824
12354,2470,99,-0.847466097001446,4,3,5,0.43072729929545744,0.11418529432142824
12355,2471,53,-0.9257282439887965,0,0,2,-0.967421566101701,-0.6045853465832371
12356,2471,70,-1.652288770974192,1,0,3,-0.967421566101701,-0.3487556955170447
12357,2471,6,-2.8182478107210382,2,0,0,-0.967421566101701,-1.335177736118937
12358,2471,9,-3.1773172440628032,3,0,0,-0.967421566101701,-1.335177736118937
12359,2471,9,-2.5326834041417574,4,0,0,-0.967421566101701,-1.335177736118937
12360,2472,81,2.1575476266320557,0,2,4,0.0,-0.11418529432142838
12361,2472,117,0.819965571909553,1,2,5,0.0,0.11418529432142824
12362,2472,117,-0.1454773620786529,2,2,5,0.0,0.11418529432142824
12363,2472,82,-0.49271826408304986,3,2,4,0.0,-0.11418529432142838
12364,2472,27,0.8125848728124613,4,2,1,0.0,-0.9084578685373851
12365,2473,186,2.686380807882367,0,3,9,0.43072729929545744,1.3351777361189363
12366,2473,79,0.7454493500693589,1,3,4,0.43072729929545744,-0.11418529432142838
12367,2473,97,0.7570124707884157,2,3,4,0.43072729929545744,-0.11418529432142838
12368,2473,42,0.45433784247749515,3,3,2,0.43072729929545744,-0.6045853465832371
12369,2473,42,0.06555159547091541,4,3,2,0.43072729929545744,-0.6045853465832371
12370,2474,58,0.36771758142954614,0,1,2,-0.43072729929545756,-0.6045853465832371
12371,2474,58,-2.5491131691301865,1,1,2,-0.43072729929545756,-0.6045853465832371
12372,2474,88,-0.1983695969106039,2,1,4,-0.43072729929545756,-0.11418529432142838
12373,2474,12,-1.620184073936684,3,1,0,-0.43072729929545756,-1.335177736118937
12374,2474,12,-1.5181788744677933,4,1,0,-0.43072729929545756,-1.335177736118937
12375,2475,175,1.7467340402096294,0,4,8,0.967421566101701,0.9084578685373853
12376,2475,194,1.817576382890169,1,4,9,0.967421566101701,1.3351777361189363
12377,2475,169,1.8169113328726612,2,4,8,0.967421566101701,0.9084578685373853
12378,2475,134,2.7516362838542805,3,4,6,0.967421566101701,0.3487556955170447
12379,2475,134,1.5319417139483575,4,4,6,0.967421566101701,0.3487556955170447
12380,2476,88,1.4002960768749262,0,3,4,0.43072729929545744,-0.11418529432142838
12381,2476,88,-0.16988124248108571,1,3,4,0.43072729929545744,-0.11418529432142838
12382,2476,88,-1.3457519766822061,2,3,4,0.43072729929545744,-0.11418529432142838
12383,2476,100,-1.1648062750279926,3,3,5,0.43072729929545744,0.11418529432142824
12384,2476,100,-0.5302429460311746,4,3,5,0.43072729929545744,0.11418529432142824
12385,2477,5,-1.7322925299748269,0,2,0,0.0,-1.335177736118937
12386,2477,56,-0.9015417595555597,1,2,2,0.0,-0.6045853465832371
12387,2477,172,0.15991752458543618,2,2,8,0.0,0.9084578685373853
12388,2477,195,2.3650598659397444,3,2,9,0.0,1.3351777361189363
12389,2477,108,1.0564773875997702,4,2,5,0.0,0.11418529432142824
12390,2478,85,-0.6765824198745318,0,1,4,-0.43072729929545756,-0.11418529432142838
12391,2478,87,-0.30659580185113966,1,1,4,-0.43072729929545756,-0.11418529432142838
12392,2478,87,1.1476721739625213,2,1,4,-0.43072729929545756,-0.11418529432142838
12393,2478,67,-1.5299398450306574,3,1,3,-0.43072729929545756,-0.3487556955170447
12394,2478,67,-1.0377417734515064,4,1,3,-0.43072729929545756,-0.3487556955170447
12395,2479,82,0.9939755209505601,0,2,4,0.0,-0.11418529432142838
12396,2479,49,-0.9158794313637759,1,2,2,0.0,-0.6045853465832371
12397,2479,57,-0.455453490635748,2,2,2,0.0,-0.6045853465832371
12398,2479,45,-0.26716132436571827,3,2,2,0.0,-0.6045853465832371
12399,2479,160,1.911585014977644,4,2,8,0.0,0.9084578685373853
12400,2480,80,-0.7089877279975514,0,4,4,0.967421566101701,-0.11418529432142838
12401,2480,65,1.590120753914574,1,4,3,0.967421566101701,-0.3487556955170447
12402,2480,65,1.686780496204925,2,4,3,0.967421566101701,-0.3487556955170447
12403,2480,65,0.6807422242347554,3,4,3,0.967421566101701,-0.3487556955170447
12404,2480,91,1.8865074758639557,4,4,4,0.967421566101701,-0.11418529432142838
12405,2481,8,-3.0363968184003967,0,1,0,-0.43072729929545756,-1.335177736118937
12406,2481,4,0.47973422614181205,1,1,0,-0.43072729929545756,-1.335177736118937
12407,2481,1,-1.3244328432018013,2,1,0,-0.43072729929545756,-1.335177736118937
12408,2481,3,-2.1672671608778793,3,1,0,-0.43072729929545756,-1.335177736118937
12409,2481,3,-3.233541130627223,4,1,0,-0.43072729929545756,-1.335177736118937
12410,2482,154,-0.20955161837821173,0,0,7,-0.967421566101701,0.6045853465832371
12411,2482,4,-1.6653718899481842,1,0,0,-0.967421566101701,-1.335177736118937
12412,2482,4,-3.053926870936289,2,0,0,-0.967421566101701,-1.335177736118937
12413,2482,4,-2.9158921931524286,3,0,0,-0.967421566101701,-1.335177736118937
12414,2482,4,-2.266106816426789,4,0,0,-0.967421566101701,-1.335177736118937
12415,2483,80,-0.9987747992682021,0,1,4,-0.43072729929545756,-0.11418529432142838
12416,2483,129,-1.2742683171864473,1,1,6,-0.43072729929545756,0.3487556955170447
12417,2483,125,-0.6891877829271759,2,1,6,-0.43072729929545756,0.3487556955170447
12418,2483,177,1.0752598248479763,3,1,8,-0.43072729929545756,0.9084578685373853
12419,2483,177,1.6595720434482202,4,1,8,-0.43072729929545756,0.9084578685373853
12420,2484,118,-0.047636866877430295,0,3,6,0.43072729929545744,0.3487556955170447
12421,2484,167,0.8008140261136538,1,3,8,0.43072729929545744,0.9084578685373853
12422,2484,167,0.49000452998062993,2,3,8,0.43072729929545744,0.9084578685373853
12423,2484,151,0.0924887310765874,3,3,7,0.43072729929545744,0.6045853465832371
12424,2484,161,1.3815636476639765,4,3,8,0.43072729929545744,0.9084578685373853
12425,2485,89,1.7814575724068136,0,1,4,-0.43072729929545756,-0.11418529432142838
12426,2485,89,-0.04752189166614579,1,1,4,-0.43072729929545756,-0.11418529432142838
12427,2485,89,0.013843909188954395,2,1,4,-0.43072729929545756,-0.11418529432142838
12428,2485,89,-0.6180515897338893,3,1,4,-0.43072729929545756,-0.11418529432142838
12429,2485,179,2.2506809156898893,4,1,9,-0.43072729929545756,1.3351777361189363
12430,2486,32,-1.764189368556549,0,0,1,-0.967421566101701,-0.9084578685373851
12431,2486,32,-3.0945265948824745,1,0,1,-0.967421566101701,-0.9084578685373851
12432,2486,41,-1.5098185813789964,2,0,2,-0.967421566101701,-0.6045853465832371
12433,2486,57,-2.510610245092786,3,0,2,-0.967421566101701,-0.6045853465832371
12434,2486,10,-2.4502260203125577,4,0,0,-0.967421566101701,-1.335177736118937
12435,2487,168,0.4281703499600558,0,2,8,0.0,0.9084578685373853
12436,2487,105,-0.09301421993518308,1,2,5,0.0,0.11418529432142824
12437,2487,159,2.0684896494946554,2,2,8,0.0,0.9084578685373853
12438,2487,159,1.6636294641725964,3,2,8,0.0,0.9084578685373853
12439,2487,159,-1.0380768659349435,4,2,8,0.0,0.9084578685373853
12440,2488,43,1.2983451486184086,0,3,2,0.43072729929545744,-0.6045853465832371
12441,2488,50,-0.15070739717122508,1,3,2,0.43072729929545744,-0.6045853465832371
12442,2488,92,1.1741912586658199,2,3,4,0.43072729929545744,-0.11418529432142838
12443,2488,92,0.779676504174301,3,3,4,0.43072729929545744,-0.11418529432142838
12444,2488,197,0.9872497794301707,4,3,9,0.43072729929545744,1.3351777361189363
12445,2489,172,3.1928885757013674,0,4,8,0.967421566101701,0.9084578685373853
12446,2489,163,2.039403634248303,1,4,8,0.967421566101701,0.9084578685373853
12447,2489,163,2.153655113257127,2,4,8,0.967421566101701,0.9084578685373853
12448,2489,163,2.3124163075778483,3,4,8,0.967421566101701,0.9084578685373853
12449,2489,119,1.0736581951773185,4,4,6,0.967421566101701,0.3487556955170447
12450,2490,176,1.2918492900274616,0,2,8,0.0,0.9084578685373853
12451,2490,176,1.0712344930652935,1,2,8,0.0,0.9084578685373853
12452,2490,132,1.2575334548119295,2,2,6,0.0,0.3487556955170447
12453,2490,132,1.0757451198030885,3,2,6,0.0,0.3487556955170447
12454,2490,83,1.9370809933232553,4,2,4,0.0,-0.11418529432142838
12455,2491,111,-0.687878485041146,0,2,5,0.0,0.11418529432142824
12456,2491,111,-1.4205090501848099,1,2,5,0.0,0.11418529432142824
12457,2491,147,-0.6080783665392224,2,2,7,0.0,0.6045853465832371
12458,2491,147,0.36821373717569617,3,2,7,0.0,0.6045853465832371
12459,2491,197,-0.2721076765090156,4,2,9,0.0,1.3351777361189363
12460,2492,6,-1.7796004347626182,0,2,0,0.0,-1.335177736118937
12461,2492,161,1.8949091821956274,1,2,8,0.0,0.9084578685373853
12462,2492,186,0.2088334801102869,2,2,9,0.0,1.3351777361189363
12463,2492,186,2.244289272144373,3,2,9,0.0,1.3351777361189363
12464,2492,186,0.06396730363489755,4,2,9,0.0,1.3351777361189363
12465,2493,103,1.9885666421523318,0,4,5,0.967421566101701,0.11418529432142824
12466,2493,141,1.1757633151780187,1,4,7,0.967421566101701,0.6045853465832371
12467,2493,141,1.4825561098661486,2,4,7,0.967421566101701,0.6045853465832371
12468,2493,174,3.2220036761126676,3,4,8,0.967421566101701,0.9084578685373853
12469,2493,194,3.4016616465742295,4,4,9,0.967421566101701,1.3351777361189363
12470,2494,42,-2.688464149435787,0,0,2,-0.967421566101701,-0.6045853465832371
12471,2494,42,-0.43963744001761396,1,0,2,-0.967421566101701,-0.6045853465832371
12472,2494,42,-2.525368309755569,2,0,2,-0.967421566101701,-0.6045853465832371
12473,2494,42,-1.3810853047710214,3,0,2,-0.967421566101701,-0.6045853465832371
12474,2494,42,-2.3011692992323893,4,0,2,-0.967421566101701,-0.6045853465832371
12475,2495,30,-1.354182812504885,0,2,1,0.0,-0.9084578685373851
12476,2495,30,-0.8367462336105227,1,2,1,0.0,-0.9084578685373851
12477,2495,30,-1.0738146928502672,2,2,1,0.0,-0.9084578685373851
12478,2495,40,-0.6215346094652207,3,2,2,0.0,-0.6045853465832371
12479,2495,198,1.796975545082214,4,2,9,0.0,1.3351777361189363
12480,2496,114,1.3869599525374579,0,3,5,0.43072729929545744,0.11418529432142824
12481,2496,114,0.9539886859541119,1,3,5,0.43072729929545744,0.11418529432142824
12482,2496,27,-1.2769959836879647,2,3,1,0.43072729929545744,-0.9084578685373851
12483,2496,27,-0.12082895316281383,3,3,1,0.43072729929545744,-0.9084578685373851
12484,2496,87,1.5949641812860258,4,3,4,0.43072729929545744,-0.11418529432142838
12485,2497,145,1.7361866754565065,0,2,7,0.0,0.6045853465832371
12486,2497,145,0.4339906172578416,1,2,7,0.0,0.6045853465832371
12487,2497,145,0.9579875437986342,2,2,7,0.0,0.6045853465832371
12488,2497,2,-2.1022685657465257,3,2,0,0.0,-1.335177736118937
12489,2497,5,-1.4619105980540386,4,2,0,0.0,-1.335177736118937
12490,2498,186,3.4675683595492766,0,4,9,0.967421566101701,1.3351777361189363
12491,2498,186,3.447412585354468,1,4,9,0.967421566101701,1.3351777361189363
12492,2498,169,2.823049477958236,2,4,8,0.967421566101701,0.9084578685373853
12493,2498,169,4.34032278112659,3,4,8,0.967421566101701,0.9084578685373853
12494,2498,169,1.028608658433077,4,4,8,0.967421566101701,0.9084578685373853
12495,2499,12,-1.1640165086643521,0,3,0,0.43072729929545744,-1.335177736118937
12496,2499,12,0.39500181641415844,1,3,0,0.43072729929545744,-1.335177736118937
12497,2499,12,-0.3784392338695589,2,3,0,0.43072729929545744,-1.335177736118937
12498,2499,12,-1.8375523609170212,3,3,0,0.43072729929545744,-1.335177736118937
12499,2499,85,1.1149035930760198,4,3,4,0.43072729929545744,-0.11418529432142838
12500,2500,26,-1.1544007951927928,0,0,1,-0.967421566101701,-0.9084578685373851
12501,2500,26,-3.075594031041004,1,0,1,-0.967421566101701,-0.9084578685373851
12502,2500,14,-2.8439403720330896,2,0,0,-0.967421566101701,-1.335177736118937
12503,2500,14,-3.248320270246802,3,0,0,-0.967421566101701,-1.335177736118937
12504,2500,14,-1.9884319656740295,4,0,0,-0.967421566101701,-1.335177736118937
12505,2501,186,1.8852816433334025,0,4,9,0.967421566101701,1.3351777361189363
12506,2501,186,1.675589165578584,1,4,9,0.967421566101701,1.3351777361189363
12507,2501,124,0.8968156690840775,2,4,6,0.967421566101701,0.3487556955170447
12508,2501,124,1.7736393145826372,3,4,6,0.967421566101701,0.3487556955170447
12509,2501,124,1.7138822760853103,4,4,6,0.967421566101701,0.3487556955170447
12510,2502,30,-2.032307430742214,0,1,1,-0.43072729929545756,-0.9084578685373851
12511,2502,50,-1.018580249719743,1,1,2,-0.43072729929545756,-0.6045853465832371
12512,2502,117,0.4496383868200936,2,1,5,-0.43072729929545756,0.11418529432142824
12513,2502,117,-2.0739934825475066,3,1,5,-0.43072729929545756,0.11418529432142824
12514,2502,117,-2.0357148379919963,4,1,5,-0.43072729929545756,0.11418529432142824
12515,2503,147,2.2621786425257358,0,4,7,0.967421566101701,0.6045853465832371
12516,2503,147,0.3138386123112167,1,4,7,0.967421566101701,0.6045853465832371
12517,2503,147,-0.601732563089056,2,4,7,0.967421566101701,0.6045853465832371
12518,2503,74,1.830337019787501,3,4,3,0.967421566101701,-0.3487556955170447
12519,2503,167,0.9627505947021819,4,4,8,0.967421566101701,0.9084578685373853
12520,2504,52,0.9824731198225463,0,3,2,0.43072729929545744,-0.6045853465832371
12521,2504,141,2.580740346277138,1,3,7,0.43072729929545744,0.6045853465832371
12522,2504,163,-0.179851839849678,2,3,8,0.43072729929545744,0.9084578685373853
12523,2504,163,0.2997929195480993,3,3,8,0.43072729929545744,0.9084578685373853
12524,2504,163,3.4620504541038435,4,3,8,0.43072729929545744,0.9084578685373853
12525,2505,112,2.7731198068155765,0,4,5,0.967421566101701,0.11418529432142824
12526,2505,112,-1.2526457101924289,1,4,5,0.967421566101701,0.11418529432142824
12527,2505,112,1.3175589676200814,2,4,5,0.967421566101701,0.11418529432142824
12528,2505,149,-0.20076663598115418,3,4,7,0.967421566101701,0.6045853465832371
12529,2505,149,1.8436260560270425,4,4,7,0.967421566101701,0.6045853465832371
12530,2506,64,-0.13362272097173633,0,1,3,-0.43072729929545756,-0.3487556955170447
12531,2506,64,0.47760356840488927,1,1,3,-0.43072729929545756,-0.3487556955170447
12532,2506,106,-0.8456646436830566,2,1,5,-0.43072729929545756,0.11418529432142824
